"Dataset","n","Opt","Group","Method","p","q","Time","GRR","BRR","SD","GRCV","BRCV","Gap_0","Gap_2.5","Gap_5","Gap_7.5","Gap_10","Gap_12.5","Gap_15","Gap_17.5","Gap_20","Gap_22.5","Gap_25","Gap_27.5","Gap_30","Gap_32.5","Gap_35","Gap_37.5","Gap_40","Gap_42.5","Gap_45","Gap_47.5","Gap_50","Gap_52.5","Gap_55","Gap_57.5","Gap_60","Gap_62.5","Gap_65","Gap_67.5","Gap_70","Gap_72.5","Gap_75","Gap_77.5","Gap_80","Gap_82.5","Gap_85","Gap_87.5","Gap_90","Gap_92.5","Gap_95","Gap_97.5","Gap_100"
"bayg29",29,1610,"FI","tpn_a_FI",0.122666666666667,0.455333333333333,0.00211333333333799,1.29071661238388,9.16184971079323,14.042709702803,1.2816439140149,0.44525944181174,0,0.496894409937888,0.62111801242236,0.807453416149068,0.93167701863354,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.24223602484472,1.36645962732919,1.42857142857143,1.49068322981366,1.5527950310559,1.5527950310559,1.5527950310559,1.61490683229814,1.73913043478261,1.86335403726708,1.86335403726708,1.92546583850932,1.92546583850932,1.98757763975155,2.04968944099379,2.11180124223602,2.2360248447205,2.29813664596273,2.36024844720497,2.4223602484472,2.48447204968944,2.54658385093168,2.60869565217391,2.67080745341615,2.77484472049691,2.79503105590062,2.91925465838509,3.04347826086957,3.35403726708075,3.47826086956522,3.85093167701863,6.08695652173913
"bayg29",29,1610,"FI","tp_c_FI",0,0.444666666666667,0.00161199999999565,0.984527687296189,6.98843930617965,11.5276714775948,1.05142448137737,0.365278274695452,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.49068322981366,1.49068322981366,1.49068322981366,1.49068322981366,1.49068322981366,1.49068322981366,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,2.2360248447205,2.2360248447205,2.2360248447205,2.29813664596273,2.29813664596273,2.29813664596273,2.48447204968944,2.48447204968944,2.67080745341615,2.67080745341615,2.67080745341615,2.73291925465838,3.29192546583851,3.54037267080745,3.54037267080745,11.6770186335404
"bayg29",29,1610,"FI","tpn_c_FI",0.12,0.408,0.0021,1.28257328990544,9.10404624256627,16.0175277991913,1.45945204498654,0.507032254275703,0,0.496894409937888,0.62111801242236,0.807453416149068,0.93167701863354,1.11801242236025,1.11801242236025,1.11801242236025,1.24223602484472,1.36645962732919,1.42857142857143,1.5527950310559,1.5527950310559,1.5527950310559,1.67701863354037,1.73913043478261,1.86335403726708,1.86335403726708,1.92546583850932,1.98757763975155,2.04968944099379,2.04968944099379,2.17391304347826,2.2360248447205,2.29813664596273,2.36024844720497,2.48447204968944,2.48447204968944,2.60869565217391,2.67080745341615,2.79503105590062,2.79503105590062,2.91925465838509,3.04347826086957,3.16770186335404,3.35403726708075,3.47826086956522,3.72670807453416,3.91304347826087,4.28571428571429,7.51552795031056
"bayg29",29,1610,"FI","tp_s_FI",0.148,0.275333333333333,0.00167066666667039,1.02035830619372,7.24277456632443,16.9740994731435,1.55242503315841,0.539332256143846,0,0,0,0,0,0,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.86335403726708,1.86335403726708,1.86335403726708,1.86335403726708,1.86335403726708,1.86335403726708,1.86335403726708,1.92546583850932,1.92546583850932,1.92546583850932,1.92546583850932,2.67080745341615,2.67080745341615,2.67080745341615,2.67080745341615,2.79503105590062,2.79503105590062,2.85714285714286,3.1055900621118,3.1055900621118,3.29192546583851,3.29192546583851,3.41614906832298,4.90683229813665
"bayg29",29,1610,"FI","tpn_s_FI",0.171333333333333,0.5,0.00217466666666636,1.32817589576856,9.42774566452284,13.2528806473357,1.21176016889723,0.420980937460768,0,0.31055900621118,0.496894409937888,0.62111801242236,0.807453416149068,0.93167701863354,1.05590062111801,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.24223602484472,1.36645962732919,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.67701863354037,1.86335403726708,1.86335403726708,1.92546583850932,1.92546583850932,1.97981366459627,2.04968944099379,2.11180124223602,2.2360248447205,2.29813664596273,2.36024844720497,2.36024844720497,2.48447204968944,2.54658385093168,2.60869565217391,2.67080745341615,2.79503105590062,2.91925465838509,3.22981366459627,3.44875776397516,4.96894409937888
"bayg29",29,1610,"FI","tp_w_FI",0.298,0.556666666666667,0.0016146666666648,0.986156351792824,6.99999999983177,23.5353870271392,2.14752473454389,0.746077482305124,0.496894409937888,0.496894409937888,0.496894409937888,0.496894409937888,0.496894409937888,0.496894409937888,0.93167701863354,0.93167701863354,0.93167701863354,0.93167701863354,0.93167701863354,0.93167701863354,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.98757763975155,1.98757763975155,1.98757763975155,2.2360248447205,2.2360248447205,2.2360248447205,2.2360248447205,2.2360248447205,2.2360248447205,2.2360248447205,2.85714285714286,2.85714285714286,3.16770186335404,3.85093167701863,4.96894409937888,4.96894409937888,5.3416149068323,5.77639751552795,9.1304347826087
"bayg29",29,1610,"FI","tpn_w_FI",0.194666666666667,0.512,0.00202933333333737,1.23941368078728,8.79768786108789,15.0838924643006,1.37877645691361,0.479004526042938,0,0.31055900621118,0.496894409937888,0.62111801242236,0.62111801242236,0.807453416149068,0.807453416149068,0.993788819875776,1.11801242236025,1.11801242236025,1.11801242236025,1.11801242236025,1.24223602484472,1.24223602484472,1.36645962732919,1.49068322981366,1.5527950310559,1.5527950310559,1.5527950310559,1.61490683229814,1.67701863354037,1.7996894409938,1.86335403726708,1.86335403726708,1.98757763975155,1.98757763975155,2.04968944099379,2.11180124223602,2.2360248447205,2.29813664596273,2.37577639751553,2.48447204968944,2.54658385093168,2.67080745341615,2.73291925465838,2.85714285714286,3.04347826086957,3.29192546583851,3.60248447204969,3.88354037267081,5.71428571428571
"bayg29",29,1610,"NI","NI",NA,NA,0.00145066666666729,1,6.28901734089927,21.5618693408754,1,0.641116928736045,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.13664596273292,8.13664596273292,8.38509316770186,8.38509316770186,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.81987577639751,10.5590062111801,10.6211180124224,10.6211180124224,10.6211180124224,10.7453416149068,10.8695652173913,11.055900621118,11.8012422360248,14.8447204968944
"bayg29",29,1610,"NI","NI",0,0,0.00145066666666729,1,6.28901734089927,21.5618693408754,1,0.641116928736045,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,7.7639751552795,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.07453416149068,8.13664596273292,8.13664596273292,8.38509316770186,8.38509316770186,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.81987577639751,10.5590062111801,10.6211180124224,10.6211180124224,10.6211180124224,10.7453416149068,10.8695652173913,11.055900621118,11.8012422360248,14.8447204968944
"bayg29",29,1610,"NI","tp_a_NI",0.304,0.539333333333333,0.00145600000000559,1.00367647059166,6.31213872820351,36.5901949376749,1.72076681680537,1.10321273666116,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,3.97515527950311,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,8.19875776397516,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,9.1304347826087,10.3105590062112,14.3478260869565
"bayg29",29,1610,"NI","tpn_a_NI",0.618666666666667,0.726,0.00178799999999659,1.232536764703,7.75144508651305,38.5398304430097,1.81557489362956,1.16399579969405,0.62111801242236,2.67080745341615,3.16770186335404,3.60248447204969,4.03726708074534,4.40993788819876,4.59627329192547,4.90683229813665,5.03105590062112,5.21739130434783,5.45031055900621,5.5419254658385,5.71428571428571,5.90062111801242,6.02484472049689,6.2111801242236,6.33540372670807,6.45962732919255,6.58385093167702,6.77018633540373,6.8944099378882,7.08074534161491,7.26708074534162,7.39130434782609,7.63975155279503,7.7639751552795,7.88819875776398,8.07453416149068,8.26086956521739,8.4332298136646,8.58695652173913,8.81987577639751,9.06832298136646,9.25465838509317,9.62732919254658,9.87577639751553,10.1304347826087,10.5590062111801,10.9937888198758,12.0496894409938,15.9627329192547
"bayg29",29,1610,"NI","tp_c_NI",0.848,0.878666666666667,0.00145866666666698,1.00551470588214,6.32369942182198,52.9612336815424,2.54451958029597,1.63133457842808,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,1.5527950310559,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,6.2111801242236,9.87577639751553,9.87577639751553,9.87577639751553,9.87577639751553,9.87577639751553,12.8571428571429,15.527950310559
"bayg29",29,1610,"NI","tpn_c_NI",0.589333333333333,0.688666666666667,0.00181866666666853,1.25367647058898,7.8843930634115,42.6227727453803,2.00403095718002,1.28481817235921,0.62111801242236,2.04968944099379,2.85093167701864,3.54037267080745,3.91304347826087,4.28571428571429,4.58695652173912,4.67857142857143,4.96894409937888,5.21739130434783,5.46583850931677,5.65217391304348,5.94409937888199,6.14906832298137,6.33540372670807,6.45962732919255,6.58385093167702,6.70807453416149,6.8944099378882,7.01863354037267,7.20496894409938,7.39130434782609,7.51552795031056,7.63975155279503,7.82608695652174,7.95031055900621,8.13664596273292,8.32298136645963,8.50931677018634,8.69565217391304,8.88198757763975,9.06832298136646,9.3167701863354,9.62732919254658,9.93788819875776,10.4347826086957,10.8074534161491,11.277950310559,11.8012422360248,12.7329192546584,17.0186335403727
"bayg29",29,1610,"NI","tp_s_NI",0.250666666666667,0.421333333333333,0.0014373333333293,0.990808823526206,6.23121387267231,24.8389473292483,1.15496462454529,0.740467372887254,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,6.27329192546584,6.27329192546584,6.27329192546584,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.69565217391304,8.81987577639751,8.81987577639751,8.81987577639751,9.06832298136646,9.06832298136646,9.06832298136646,9.06832298136646,9.06832298136646,9.1304347826087,9.1304347826087,9.68944099378882,9.68944099378882,9.68944099378882,9.68944099378882,9.68944099378882,10,10.0621118012422,10.1242236024845,10.3105590062112,10.3105590062112,10.4968944099379,11.5527950310559
"bayg29",29,1610,"NI","tpn_s_NI",0.462,0.6,0.00181599999999938,1.25183823529315,7.87283236975938,35.834748454508,1.675199012641,1.07399844600605,1.42857142857143,3.38043478260871,4.09937888198758,4.62267080745341,4.90683229813665,5.15527950310559,5.45652173913043,5.65217391304348,5.90062111801242,6.14906832298137,6.27329192546584,6.45962732919255,6.64596273291925,6.83229813664596,6.95652173913043,7.14285714285714,7.32919254658385,7.45341614906832,7.67391304347827,7.82608695652174,7.95031055900621,8.07453416149068,8.19875776397516,8.38509316770186,8.57142857142857,8.75776397515528,8.81987577639751,9.00621118012422,9.19254658385093,9.37888198757764,9.56521739130435,9.68944099378882,9.87577639751553,10.0621118012422,10.2484472049689,10.4968944099379,10.7453416149068,10.9937888198758,11.304347826087,11.8633540372671,13.8509316770186
"bayg29",29,1610,"NI","tp_w_NI",0.304,0.447333333333333,0.00147466666666636,1.01654411764641,6.39306358366741,32.9644843554273,1.52452532493716,0.97739899410403,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,6.64596273291925,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,9.3167701863354,10.4968944099379,10.4968944099379,10.4968944099379,10.4968944099379,10.4968944099379,13.2298136645963,13.2298136645963,13.3540372670807,15.7142857142857
"bayg29",29,1610,"NI","tpn_w_NI",0.598,0.703333333333333,0.00181066666666884,1.24816176470685,7.84971098248878,41.096559958012,1.93181156795773,1.23851709934582,0,2.54658385093168,3.16770186335404,3.60248447204969,4.09937888198758,4.47204968944099,4.6583850931677,5.03105590062112,5.21739130434783,5.40372670807453,5.52795031055901,5.71428571428571,5.90062111801242,6.08695652173913,6.27329192546584,6.45962732919255,6.58385093167702,6.70807453416149,6.83229813664596,6.95652173913043,7.14285714285714,7.32919254658385,7.45341614906832,7.57763975155279,7.7639751552795,7.95031055900621,8.09627329192546,8.26086956521739,8.50931677018634,8.75776397515528,8.94409937888199,9.25465838509317,9.50310559006211,9.75155279503106,10,10.3105590062112,10.6832298136646,11.0916149068323,11.6770186335404,12.5496894409938,16.0248447204969
"bayg29",29,1610,"NN","NN",NA,NA,0.000230666666671944,1,1,37.7791683770884,1,1,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,21.1801242236025,21.1801242236025,21.1801242236025,21.1801242236025,21.1801242236025,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,22.1739130434783,22.1739130434783,22.360248447205,22.360248447205,22.5621118012422,23.167701863354,23.167701863354,24.5341614906832,24.9689440993789,24.9689440993789,25.0931677018634,26.3354037267081,27.4534161490683,29.1925465838509,33.4782608695652
"bayg29",29,1610,"NN","NN",0,0,0.000230666666671944,1,1,37.7791683770884,1,1,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.1863354037267,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,20.3726708074534,21.1801242236025,21.1801242236025,21.1801242236025,21.1801242236025,21.1801242236025,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,22.1739130434783,22.1739130434783,22.360248447205,22.360248447205,22.5621118012422,23.167701863354,23.167701863354,24.5341614906832,24.9689440993789,24.9689440993789,25.0931677018634,26.3354037267081,27.4534161490683,29.1925465838509,33.4782608695652
"bayg29",29,1610,"NN","tp_a_NN",0.989333333333333,0.999333333333333,0.000237333333329298,1.02890173406301,1.02890173406301,52.2442763589931,1.53234720504063,1.53234720504063,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,5.83850931677019,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,8.75776397515528,9.00621118012422,9.00621118012422,9.00621118012422,10.4347826086957,10.4347826086957,10.4347826086957,11.055900621118,11.055900621118,11.055900621118,11.1801242236025,11.1801242236025,11.1801242236025,11.304347826087,11.304347826087,11.8012422360248,13.0434782608696,13.0434782608696,14.5341614906832,14.5341614906832,15.0931677018634,16.5217391304348,17.5481366459627,26.1490683229814
"bayg29",29,1610,"NN","tpn_a_NN",0.868,0.924666666666667,0.000529333333337369,2.29479768782626,2.29479768782626,74.5910927141913,2.09774126100579,2.09774126100579,3.22981366459627,5.96273291925466,7.32608695652174,8.19875776397516,8.75776397515528,9.37888198757764,10.0621118012422,10.4968944099379,10.8074534161491,11.4285714285714,11.8633540372671,12.1739130434783,12.4844720496894,12.8571428571429,13.167701863354,13.5403726708075,13.7888198757764,14.0372670807453,14.3478260869565,14.5962732919255,14.9068322981366,15.2173913043478,15.4658385093168,15.776397515528,16.1490683229814,16.5217391304348,16.832298136646,17.1428571428571,17.5155279503106,17.8260869565217,18.1366459627329,18.554347826087,18.8944099378882,19.4409937888199,19.9472049689441,20.1863354037267,20.7515527950311,21.526397515528,22.7329192546584,24.1614906832298,30.6211180124224
"bayg29",29,1610,"NN","tp_c_NN",0.299333333333333,0.369333333333333,0.000229333333329608,0.994219653140294,0.994219653140294,81.3115698234082,2.10518665634867,2.10518665634867,18.0745341614907,18.0745341614907,18.0745341614907,18.0745341614907,18.0745341614907,18.0745341614907,18.8819875776398,18.8819875776398,18.8819875776398,18.8819875776398,18.8819875776398,18.8819875776398,22.9192546583851,22.9192546583851,22.9192546583851,22.9192546583851,22.9192546583851,22.9192546583851,23.2298136645963,23.2298136645963,23.2298136645963,23.2298136645963,27.888198757764,27.888198757764,27.888198757764,29.0683229813665,29.0683229813665,29.1304347826087,29.1304347826087,29.6273291925466,29.6273291925466,29.6273291925466,29.6894409937888,29.6894409937888,30.2484472049689,30.8695652173913,31.1801242236025,31.2515527950311,31.6770186335404,32.4844720496894,34.0993788819876
"bayg29",29,1610,"NN","tpn_c_NN",0.895333333333333,0.939333333333333,0.000530666666664183,2.30057803461868,2.30057803461868,73.7078758717993,2.08477692164932,2.08477692164932,2.2360248447205,5.71428571428571,6.77018633540373,7.70186335403727,8.38509316770186,8.75776397515528,9.44099378881988,9.81366459627329,10.2484472049689,10.6832298136646,11.1180124223602,11.4906832298137,11.7391304347826,12.0605590062112,12.4844720496894,12.7329192546584,13.0807453416149,13.3540372670807,13.6645962732919,13.9130434782609,14.2546583850932,14.5341614906832,14.7826086956522,15.1506211180124,15.4658385093168,15.8385093167702,16.1490683229814,16.5217391304348,16.7701863354037,17.0807453416149,17.5155279503106,17.8260869565217,18.2608695652174,18.5714285714286,19.1304347826087,19.7515527950311,20.2546583850932,20.9052795031056,21.804347826087,23.4782608695652,28.3229813664596
"bayg29",29,1610,"NN","tp_s_NN",0,0.282666666666667,0.000220000000003104,0.953757225425163,0.953757225425163,33.2739420824067,0.877441032317219,0.877441032317219,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.1180124223602,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,21.2422360248447,22.1739130434783,22.1739130434783,22.1739130434783,22.9192546583851,22.9192546583851,22.9192546583851,23.167701863354,23.167701863354,23.2919254658385,23.2919254658385,23.2919254658385,24.6583850931677,24.9689440993789,24.9689440993789,25.0931677018634,25.9658385093168,27.3913043478261,28.6335403726708,33.4782608695652
"bayg29",29,1610,"NN","tpn_s_NN",0.692,0.766666666666667,0.000520000000003104,2.25433526007749,2.25433526007749,75.2022877906529,2.06766818422596,2.06766818422596,3.97515527950311,9.4083850931677,11.1801242236025,11.7391304347826,11.8571428571429,12.2981366459627,12.6708074534161,13.4984472049689,13.5403726708075,13.5403726708075,14.223602484472,14.5962732919255,14.8447204968944,15.0931677018634,15.2173913043478,15.5357142857143,15.8757763975155,16.0916149068323,16.583850931677,16.6459627329193,16.7701863354037,17.1428571428571,17.639751552795,17.888198757764,18.5093167701863,18.8121118012422,19.6490683229814,20.0512422360248,20.3105590062112,20.6692546583851,21.1801242236025,21.2422360248447,22.0496894409938,22.360248447205,22.8571428571429,23.2298136645963,23.7950310559006,24.8540372670807,25.72049689441,26.8649068322981,34.7204968944099
"bayg29",29,1610,"NN","tp_w_NN",0.168,0.384,0.000221333333329918,0.959537572217577,0.959537572217577,55.400215000518,1.46126206501534,1.46126206501534,17.2670807453416,17.2670807453416,17.2670807453416,17.2670807453416,17.2670807453416,17.2670807453416,17.2670807453416,20.4968944099379,20.4968944099379,20.4968944099379,20.4968944099379,20.4968944099379,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,21.8633540372671,23.416149068323,23.416149068323,23.416149068323,23.416149068323,23.6645962732919,23.6645962732919,23.6645962732919,23.6645962732919,23.6645962732919,23.6645962732919,24.6583850931677,24.6583850931677,25.2795031055901,26.3354037267081,26.3354037267081,26.8944099378882,27.5155279503106,27.5155279503106,30.659937888199,34.1614906832298
"bayg29",29,1610,"NN","tpn_w_NN",0.910666666666667,0.951333333333333,0.000538666666663873,2.33526011554139,2.33526011554139,69.9138938976284,1.97683013113229,1.97683013113229,2.85714285714286,5.6195652173913,6.8944099378882,8.16304347826088,8.75776397515528,9.19254658385093,9.68944099378882,10.2686335403727,10.6211180124224,11.055900621118,11.5372670807453,11.8633540372671,12.1739130434783,12.4844720496894,12.7329192546584,13.0434782608696,13.2298136645963,13.4782608695652,13.6645962732919,13.9751552795031,14.2857142857143,14.5341614906832,14.9068322981366,15.2173913043478,15.4658385093168,15.6521739130435,16.0869565217391,16.2732919254658,16.583850931677,16.8944099378882,17.2670807453416,17.4534161490683,17.776397515528,18.1987577639752,18.695652173913,19.2313664596273,19.8819875776398,20.5590062111801,21.7391304347826,23.3245341614907,28.5714285714286
"berlin52",52,7542,"CI","CI",NA,NA,0.00321066666666884,1,8.10774410774642,104.500098484169,1,0.317446874866748,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,17.2286736043661,17.2760132826558,18.3309377457393,18.8645871470251,19.0185325814237,19.0185325814237,19.0185325814237,19.0185325814237,19.1938121206239,22.2057919144959
"berlin52",52,7542,"CI","CI",0,0,0.00321066666666884,1,8.10774410774642,104.500098484169,1,0.317446874866748,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,14.4530073198204,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.6460638917348,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,16.9211917141627,17.2286736043661,17.2760132826558,18.3309377457393,18.8645871470251,19.0185325814237,19.0185325814237,19.0185325814237,19.0185325814237,19.1938121206239,22.2057919144959
"berlin52",52,7542,"CI","tp_a_CI",0.168666666666667,0.779333333333333,0.00315199999999798,0.981727574749538,7.95959595958774,129.03493121197,1.25640745017431,0.398842618617135,11.499210720355,11.499210720355,11.4992107203551,11.4992107203551,12.4342652496672,12.4342652496672,12.4342652496672,14.7438913384501,14.7438913384501,14.7438913384501,14.7438913384501,14.7438913384501,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,14.7438913384502,15.0806494906052,15.0806494906053,15.0806494906053,15.0806494906053,15.0806494906053,15.0806494906053,15.0806494906053,15.0806494906053,15.0806494906053,15.4237316612548,15.4237316612548,15.5112687658604,18.0538737939602,18.0538737939602,19.2160460044353,20.814207814294
"berlin52",52,7542,"CI","tpn_a_CI",0.210666666666667,0.554666666666667,0.00373600000000248,1.16362126245846,9.43434343434601,168.836850325094,1.62391935457043,0.515508124144009,8.79963959620176,11.1753414946749,12.0010086859675,12.6855333450708,13.1787623580335,13.5396891220434,13.8620795757387,14.1480389852228,14.3299915786105,14.5746148581248,14.7821319693798,14.9495953603416,15.1199919476511,15.3305032604002,15.5346812255582,15.6973210923585,15.8969100587829,16.0599375701894,16.2074599743322,16.325645565675,16.4570430794307,16.5952694818249,16.7573802284123,16.85451774374,16.9687599124351,17.0869160839668,17.2075405218542,17.3460384020627,17.4412480737594,17.5446709940141,17.6575064228941,17.7972482598017,17.9493020326722,18.1279038115635,18.3200600600098,18.4994413872963,18.7660863826039,19.0546539764974,19.5752614915077,20.068609413226,22.0537524607269
"berlin52",52,7542,"CI","tp_c_CI",0.396,0.882666666666667,0.00312799999999891,0.974252491693354,7.89898989898406,57.919446102836,0.566788807927511,0.179925335786038,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494212,13.2658127494213,13.2658127494213,13.2658127494213,14.5499214409139,14.5499214409139,14.5499214409139,14.5499214409139,14.5499214409139,14.7495319063959,14.7495319063959,14.7495319063959,14.7495319063959,14.7495319063959,14.7495319063959,14.7495319063959,14.7736817036819,14.7736817036819,14.7736817036819,14.7736817036819,14.7736817036819,14.7736817036819,14.7736817036819,14.7736817036819,14.9669827352515,14.9669827352516,14.9669827352516,14.9669827352516,18.1519526088575
"berlin52",52,7542,"CI","tpn_c_CI",0.216666666666667,0.539333333333333,0.00377333333333178,1.17524916943394,9.52861952861187,183.926829130902,1.76605535032169,0.56062875180132,7.44066279301266,11.2900764394685,12.0905389939081,12.7593431658979,13.1124897762506,13.439383415156,13.6959783031931,14.0501486612215,14.3325897424141,14.5011376108068,14.7572040743335,14.9674230071554,15.1409542734958,15.3151774653372,15.515743311436,15.705988611299,15.8819692978042,16.0535247409412,16.243394465117,16.3997429728793,16.5560771140186,16.6935946094003,16.8227698445318,16.9921856459896,17.1394485390549,17.3349879487186,17.5107673862061,17.6120571803706,17.7714385876609,17.9572464761347,18.1007774407116,18.2798314727887,18.4683970743117,18.6871635095874,18.9353521676405,19.1418940489921,19.416865085875,19.7923180211227,20.0957013001039,20.6063181056308,23.2290452931932
